L1,L2,L3,conditionName,confidence,sentence,source,support CNL1L2L3,support L1L2L3,predictedTag
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic fatigue syndrome (CFS/ME),0.003636363636363637,It's also likely there will be periods when your symptoms get better or worse.,NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Chronic hives,0.005012531328320804,The condition is considered chronic hives if the welts appear for more than six weeks and recur frequently over months or years.,MAYO,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic hives,0.003636363636363637,Chronic hives can go on for months and years.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic kidney disease,0.00706713780918728,"CKD can get worse over time and eventually the kidneys may stop working altogether, but this is uncommon",NHS,0.00037893141341417203,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic kidney disease,0.003636363636363637,About 90% of transplants still function after 5 years and many work usefully after 10 years or more,NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic lymphocytic leukaemia,0.007272727272727274,"It may go away after treatment initially (known as remission), but will usually come back (relapse) a few months or years later and may need to be treated again.",NHS,0.00037893141341417203,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic lymphocytic leukaemia,0.00706713780918728,CLL often develops very slowly and may not cause symptoms for many years,NHS,0.00037893141341417203,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic lymphocytic leukemia,0.00353356890459364,"The term ""chronic"" in chronic lymphocytic leukemia comes from the fact that it typically progresses more slowly than other types of leukemia.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Chronic lymphocytic leukemia,0.0011235955056179776,No alternative treatments have been proved to cure chronic lymphocytic leukemia.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
PERMANENT,,,Chronic myelogenous leukemia,0.0033707865168539327,"For most people, treatment begins with targeted drugs that may help achieve a long-term remission of the disease.",MAYO,0.0005683971201212581,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Chronic myelogenous leukemia,0.0020202020202020198,Don't stop treatment on your own.,MAYO,0.00037893141341417203,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic myeloid leukaemia,0.00353356890459364,Chronic myeloid leukaemia (CML) is a type of cancer that affects the white blood cells and tends to progress slowly over many years.,NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Chronic myeloid leukaemia,0.0022471910112359553,"With modern treatments, it's often possible to control chronic myeloid leukaemia (CML) for many years",NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Chronic obstructive bronchitis,0.008264462809917356,"In some cases, the symptoms of bronchitis can last much longer. If symptoms last for at least 3 months, it's known as chronic bronchitis.",NHS,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Chronic obstructive bronchitis,0.006493506493506493,"If symptoms last for at least 3 months, it's known as chronic bronchitis",NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic obstructive pulmonary disease,0.00353356890459364,"Although COPD is a progressive disease that gets worse over time, COPD is treatable",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Chronic obstructive pulmonary disease (COPD),0.0033707865168539327,"There's currently no cure for chronic obstructive pulmonary disease (COPD), but treatment can help slow the progression of the condition and control the symptoms.",NHS,0.0005683971201212581,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic pancreatitis,0.00353356890459364,"Chronic pancreatitis can affect people of any age, but it usually develops between the ages of 30 and 40 as a result of heavy drinking over many years",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Chronic pancreatitis,0.0035211267605633804,"It's been described as a burning or shooting pain that comes and goes, but may last for several hours or days.",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Chronic pelvic pain in women,0.006493506493506493,Chronic pelvic pain is pain in the area below your bellybutton and between your hips that lasts six months or longer.,MAYO,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Chronic traumatic encephalopathy,0.00353356890459364,CTE is thought to develop over many years after repeated brain injuries that may be mild or severe.,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Chronic traumatic encephalopathy,0.0022471910112359553,"CTE is a progressive, degenerative brain disease for which there is no treatment.",MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
PERMANENT,,,Churg-Strauss syndrome,0.0022471910112359553,Churg-Strauss syndrome is rare and has no cure.,MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 8 DAY TO 2 MONTH,Circumcision in boys,0.05,He should be able to return to school or nursery about a week after the operation,NHS,0.00018946570670708602,0.003789314134141721,IMPROVE FAST FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Circumcision in boys,0.0015847860538827257,It will take up to 6 weeks for your son's penis to fully heal,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Circumcision in men,0.0035211267605633804,You'll probably be advised to take at least 1 week off work to recover.,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Circumcision in men,0.0015847860538827257,It usually takes at least 10 days for your penis to heal after circumcision.,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Cirrhosis,0.0022471910112359553,There's no cure for cirrhosis at the moment,NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Claudication,0.03448275862068965,"This is usually a symptom of peripheral artery disease, in which the arteries that supply blood to your limbs are narrowed, usually because of atherosclerosis.",MAYO,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Claudication,0.0011235955056179776,Claudication is most often a symptom of peripheral artery disease.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Claustrophobia,0.0025062656641604013,"If you have felt anxious in the last 6 months about being in a confined space or crowded place, or you have avoided these situations for this reason, it's likely that you're affected by claustrophobia.",NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Claustrophobia,0.0011235955056179776,Claustrophobia can be successfully treated and cured by gradually being exposed to the situation that causes your fear,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Cleft lip and cleft palate,0.008264462809917356,Cleft lip repair — within the first 3 to 6 months of age,MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Cleft lip and palate,0.0035211267605633804,"The stitches will be removed after a few days, or may dissolve on their own.",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Cleft lip and palate,0.0025062656641604013,They may also struggle to put on weight during their first few months,NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Clinical depression,0.005012531328320804,"You'll have daily treatment sessions, lasting 20 to 30 minutes, for several weeks.",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Clinical depression,0.0047543581616481785,"On the NHS, you may be offered a single session of counselling, a short course of sessions over a few weeks or months, or a longer course that lasts for several months or years.",NHS,0.0005683971201212581,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Clinical trials,0.006493506493506493,Trials often last a year or more and involve several thousand patients.,NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Clostridium difficile,0.0031695721077654514,"diff infection usually develop when you're taking antibiotics, or when you have finished taking them within the last few weeks",NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Clostridium difficile,0.0010101010101010099,"If the infection is mild, you should be able to recover at home.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 8 DAY TO 2 MONTH,Club foot,0.05,Treatment for club foot usually starts within a week or two of your baby being born.,NHS,0.00018946570670708602,0.003789314134141721,IMPROVE FAST FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Clubfoot,0.006493506493506493,"After surgery, your child will be in a cast for up to two months, and then need to wear a brace for a year or so to prevent the clubfoot from coming back.",MAYO,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Clubfoot,0.0010101010101010099,"If the clubfoot is treated, your child will most likely walk fairly normally.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Cluster headache,0.008264462809917356,"Bouts of frequent attacks, known as cluster periods, can last from weeks to months, usually followed by remission periods when the headaches stop.",MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Cluster headache,0.0025062656641604013,A cluster period generally lasts for several weeks to months.,MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Cluster headaches,0.0025062656641604013,"Cluster headaches usually happen every day, in bouts lasting several weeks or months at a time (typically 4 to 12 weeks), before they subside.",NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Cluster headaches,0.0020202020202020198,"The attacks generally last between 15 minutes and 3 hours, and typically occur between 1 and 8 times a day.",NHS,0.00037893141341417203,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Coarctation of the aorta,0.0011235955056179776,"Though treatment is usually successful, the condition requires careful lifelong follow-up.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Coated or white tongue,0.0035211267605633804,But this should only last a few days,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 6 MONTH TO 1 YEAR,Coccydynia (tailbone pain),0.021739130434782608,"It takes a long time to recover from coccygectomy, anywhere from a few months to a year.",NHS,0.00018946570670708602,0.008715422508525956,IMPROVE MODERATELY FROM 6 MONTH TO 1 YEAR
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Coccydynia (tailbone pain),0.006493506493506493,"After surgery, most people find their symptoms improve considerably, although it can take several months",NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Coeliac disease,0.007272727272727274,"However, it may take up to 2 years for your digestive system to heal completely",NHS,0.00037893141341417203,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Coeliac disease,0.0022471910112359553,"For most people with coeliac disease, these trace amounts of gluten will not cause a problem",NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
PERMANENT,,,Cognitive behavioural therapy (CBT),0.0011235955056179776,"Although CBT cannot cure the physical symptoms of these conditions, it can help people cope better with their symptoms.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Cognitive behavioural therapy (CBT),0.0010101010101010099,"The course of treatment usually lasts for between 5 and 20 sessions, with each session lasting 30 to 60 minutes.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Cold sore,0.008264462809917356,"The sores can last several days, and the blisters can take two to three weeks to heal completely.",MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Cold sore,0.00792393026941363,Healing usually occurs in two to three weeks without scarring.,MAYO,0.0009473285335354301,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Cold sores,0.0031695721077654514,Cold sores are common and usually clear up on their own within 10 days,NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Cold urticaria,0.0025062656641604013,"In some people, cold urticaria goes away on its own after weeks or months.",MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Cold urticaria,0.0011235955056179776,"There is no cure for the condition, but treatment and preventive steps can help.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Colectomy,0.0015847860538827257,"Once you leave the hospital, expect a couple of weeks of recovery at home.",MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Colic,0.005012531328320804,Colic episodes often improve after age 3 to 4 months.,MAYO,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Colic,0.0010101010101010099,"You can take steps that may lessen the severity and duration of colic episodes, alleviate your own stress, and bolster confidence in your parent-child connection.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Colon cancer,0.0010101010101010099,"If you've been inactive, start slowly and build up gradually to 30 minutes.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Colon polyps,0.0010101010101010099,"Flexible sigmoidoscopy, in which a slender, lighted tube is inserted in your rectum to examine it and the last third of your colon (sigmoid) and rectum.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Colonoscopy,0.0010101010101010099,But you might be at the hospital for around 2 hours from getting there to going home.,NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Color blindness,0.0011235955056179776,"There's no cure for inherited color deficiencies, but if illness or eye disease is the cause, treatment may improve color vision.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Colostomy,0.0035211267605633804,"After having a colostomy, you'll need to recover in hospital for a few days.",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Colostomy,0.0015847860538827257,Most people are well enough to leave hospital 3 to 10 days after having a colostomy.,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Colour vision deficiency (colour blindness),0.0011235955056179776,"There's currently no cure for inherited colour vision deficiency, although most people are able to adapt to it over time.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
